spot	row	col	min	max	mean	std_deviation	mean_minus_min	normalized_mean
0	0	0	3888.0	7053.0	5733.467153284671	834.1092294380564	3453.9635036496347	0.17164064330645998
0	0	1	4488.0	7269.0	6308.58394160584	654.5672194207649	4029.080291970803	0.20022039390877086
0	0	2	4272.0	7192.0	6213.751824817518	672.7167131798485	3934.2481751824816	0.19550782369357847
0	0	3	2203.0	3513.0	2535.693430656934	249.77520958688726	256.1897810218975	0.012731049061947504
0	0	4	2079.0	2701.0	2279.5036496350367	134.90411213849762	0.0	0.0
0	0	5	2768.0	4895.0	3411.985401459854	481.0084991514223	1132.4817518248174	0.05627734520374829
0	0	6	6899.0	10901.0	9441.248175182482	968.7053806120789	7161.744525547445	0.3558944488737639
0	0	7	7046.0	10776.0	9184.766423357663	764.1329213634093	6905.262773722627	0.34314889066706517
0	0	8	7895.0	11086.0	9785.430656934306	715.9093948959608	7505.9270072992695	0.37299819143510676
0	0	9	6381.0	10073.0	8716.525547445255	852.2611799371265	6437.021897810218	0.319880212500934
0	0	10	6596.0	9685.0	8314.627737226278	608.0742264010411	6035.124087591241	0.29990837475089616
0	0	11	8994.0	12331.0	10853.598540145986	802.030543094636	8574.094890510949	0.42607953477878274
0	0	12	12592.0	16710.0	14495.16788321168	912.4409857576211	12215.664233576643	0.6070430290451315
0	0	13	7851.0	11307.0	9380.766423357663	806.4003554538428	7101.262773722627	0.35288887953855114
0	0	14	5736.0	8502.0	7419.598540145986	536.780564485729	5140.094890510949	0.2554309542446866
0	0	15	5646.0	9397.0	7347.80291970803	752.3759311382299	5068.299270072993	0.25186315555036454
0	0	16	4775.0	8227.0	6491.729927007299	886.0184278362589	4212.226277372262	0.2093216176825849
0	0	17	5340.0	8923.0	7684.124087591241	925.88959960976	5404.620437956204	0.2685762393892811
0	0	18	5488.0	8358.0	7335.313868613139	687.6284345469026	5055.810218978102	0.2512425268836316
0	0	19	5232.0	7181.0	6574.5474452554745	425.8789004000143	4295.043795620438	0.21343713659126506
0	0	20	5278.0	8581.0	7318.686131386861	885.2530857117245	5039.1824817518245	0.2504162310900503
0	0	21	6813.0	11214.0	9670.182481751825	1141.752356860601	7390.678832116788	0.36727106927318615
0	0	22	6404.0	9196.0	8161.189781021898	772.4545344782314	5881.686131386861	0.2922834564555175
0	0	23	4478.0	6249.0	5589.248175182482	427.09051219063997	3309.744525547445	0.16447385125660074
0	1	0	3168.0	5411.0	4713.167883211679	578.2604309649338	2433.664233576642	0.12093807424474459
0	1	1	6177.0	10953.0	9230.744525547445	1240.5807998746411	6951.240875912408	0.34543371823676167
0	1	2	8624.0	12509.0	10543.693430656935	902.5340107820265	8264.189781021898	0.4106791658112317
0	1	3	7626.0	11846.0	10217.678832116788	920.6236372084204	7938.175182481751	0.39447825478203274
0	1	4	6582.0	11268.0	10081.240875912408	916.7522399718174	7801.7372262773715	0.3876981314397932
0	1	5	5473.0	9280.0	8079.700729927007	904.7565513063811	5800.19708029197	0.28823395415545533
0	1	6	5773.0	8282.0	7506.36496350365	617.6795508894132	5226.861313868613	0.25974270933612686
0	1	7	5136.0	9329.0	7948.109489051095	1141.027553405212	5668.605839416058	0.2816946826160859
0	1	8	6068.0	7608.0	7037.540145985401	320.6564501740357	4758.036496350364	0.23644501288049324
0	1	9	5129.0	7697.0	6756.328467153285	574.5343269001459	4476.824817518248	0.2224705301133672
0	1	10	4703.0	6911.0	6294.065693430657	488.51193923003325	4014.5620437956204	0.19949892668601704
0	1	11	5887.0	9469.0	8518.12408759124	789.7788823578805	6238.620437956204	0.3100208859138694
0	1	12	6051.0	8298.0	7266.124087591241	519.9749774134424	4986.620437956204	0.24780422230621404
0	1	13	5765.0	11473.0	9154.620437956204	1327.3982686808301	6875.116788321167	0.34165082147150294
0	1	14	5406.0	7865.0	6896.167883211679	535.0045707520949	4616.664233576642	0.2294196849919583
0	1	15	3008.0	4323.0	3825.693430656934	297.0102137787173	1546.1897810218975	0.07683607785897255
0	1	16	4158.0	5640.0	4879.8978102189785	326.8282127615887	2600.394160583942	0.129223521354922
0	1	17	4365.0	5977.0	5376.138686131387	398.08494110002954	3096.63503649635	0.153883626502694
0	1	18	4200.0	5295.0	4831.43795620438	279.66744593076834	2551.934306569343	0.1268153660548402
0	1	19	5251.0	8829.0	7027.92700729927	989.3216008594007	4748.423357664234	0.23596729928955976
0	1	20	4616.0	6784.0	5830.978102189781	643.6312708004904	3551.474452554744	0.17648633492474466
0	1	21	6014.0	11516.0	8813.56204379562	1542.2871187895034	6534.058394160584	0.324702326758998
0	1	22	7346.0	15480.0	11304.905109489051	2181.0630937390965	9025.401459854014	0.4485066825493438
0	1	23	7418.0	11277.0	9575.941605839416	701.474044281286	7296.43795620438	0.362587880076115
0	2	0	3654.0	7271.0	6123.744525547445	862.5949566586268	3844.2408759124082	0.1910350170953998
0	2	1	3747.0	5057.0	4622.693430656935	268.80346423176354	2343.189781021898	0.11644205301496402
0	2	2	4067.0	6055.0	5342.445255474453	422.46385017133554	3062.9416058394163	0.1522092711984046
0	2	3	4776.0	7071.0	6278.167883211679	557.8617603553856	3998.664233576642	0.19870890375431374
0	2	4	5679.0	7497.0	6853.510948905109	453.1931174648125	4574.0072992700725	0.2272998989438068
0	2	5	6714.0	12281.0	10854.29197080292	1304.7408079350243	8574.788321167884	0.4261139939975669
0	2	6	5379.0	8807.0	7451.5474452554745	691.6555901986075	5172.043795620438	0.25701861740908755
0	2	7	5393.0	8750.0	7860.343065693431	800.9908977043611	5580.839416058394	0.2773332337038727
0	2	8	5925.0	8788.0	7792.80291970803	686.8863233227775	5513.299270072993	0.2739769057942995
0	2	9	4412.0	7436.0	6244.058394160584	619.0262011752976	3964.554744525547	0.19701387291875386
0	2	10	4880.0	7727.0	6950.956204379562	608.4965666273328	4671.4525547445255	0.2321423260045225
0	2	11	6051.0	8492.0	7594.978102189781	611.9621824526857	5315.474452554744	0.2641462347681185
0	2	12	4177.0	8440.0	6806.810218978102	989.6603809391821	4527.306569343065	0.22497916124085107
0	2	13	3831.0	6651.0	5633.175182481752	671.1739922769459	3353.6715328467153	0.16665675208442002
0	2	14	4247.0	6245.0	5443.1021897810215	495.45865982754884	3163.5985401459848	0.15721129885138355
0	2	15	2932.0	4047.0	3688.5620437956204	252.12274850445218	1409.0583941605837	0.0700214952979489
